Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","1995","1995","°C","0.329","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","1996","1996","°C","0.303","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","1997","1997","°C","0.224","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","1998","1998","°C","0.637","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","1999","1999","°C","0.362","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2000","2000","°C","0.413","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2001","2001","°C","0.668","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2002","2002","°C","0.885","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2003","2003","°C","0.759","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2004","2004","°C","0.151","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2005","2005","°C","0.849","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2006","2006","°C","0.968","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2007","2007","°C","1.066","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2008","2008","°C","0.236","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2009","2009","°C","0.03","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2010","2010","°C","0.889","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2011","2011","°C","1.041","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2012","2012","°C","1.104","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2013","2013","°C","0.865","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2014","2014","°C","0.265","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2015","2015","°C","0.847","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2016","2016","°C","1.346","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2017","2017","°C","0.848","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2018","2018","°C","1.156","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2019","2019","°C","0.945","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7018","Jun–Jul–Aug","2020","2020","°C","1.181","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1961","1961","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1962","1962","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1963","1963","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1964","1964","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1965","1965","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1966","1966","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1967","1967","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1968","1968","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1969","1969","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1970","1970","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1971","1971","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1972","1972","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1973","1973","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1974","1974","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1975","1975","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1976","1976","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1977","1977","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1978","1978","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1979","1979","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1980","1980","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1981","1981","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1982","1982","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1983","1983","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1984","1984","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1985","1985","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1986","1986","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1987","1987","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1988","1988","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1989","1989","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1990","1990","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1991","1991","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1992","1992","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1993","1993","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1994","1994","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1995","1995","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1996","1996","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1997","1997","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1998","1998","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","1999","1999","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2000","2000","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2001","2001","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2002","2002","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2003","2003","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2004","2004","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2005","2005","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2006","2006","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2007","2007","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2008","2008","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2009","2009","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2010","2010","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2011","2011","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2012","2012","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2013","2013","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2014","2014","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2015","2015","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2016","2016","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2017","2017","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2018","2018","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2019","2019","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7018","Jun–Jul–Aug","2020","2020","°C","0.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1961","1961","°C","-0.515","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1962","1962","°C","0.451","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1963","1963","°C","1.062","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1964","1964","°C","-0.024","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1965","1965","°C","0.104","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1966","1966","°C","-0.007","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1967","1967","°C","-0.073","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1968","1968","°C","-0.199","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1969","1969","°C","-0.195","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1970","1970","°C","-0.518","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1971","1971","°C","-0.033","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1972","1972","°C","-0.645","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1973","1973","°C","0.292","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1974","1974","°C","-0.397","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1975","1975","°C","-0.425","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1976","1976","°C","-0.957","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1977","1977","°C","0.204","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1978","1978","°C","0.375","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1979","1979","°C","0.709","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1980","1980","°C","0.236","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1981","1981","°C","0.236","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1982","1982","°C","-0.453","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1983","1983","°C","0.381","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1984","1984","°C","-0.33","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1985","1985","°C","-0.769","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1986","1986","°C","-0.127","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1987","1987","°C","0.337","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1988","1988","°C","-0.186","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1989","1989","°C","-0.011","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1990","1990","°C","0.555","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1991","1991","°C","-0.156","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1992","1992","°C","-0.555","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1993","1993","°C","-0.477","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1994","1994","°C","0.005","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1995","1995","°C","0.215","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1996","1996","°C","-0.884","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1997","1997","°C","0.278","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1998","1998","°C","1.446","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","1999","1999","°C","0.816","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2000","2000","°C","-0.135","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2001","2001","°C","0.873","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2002","2002","°C","0.682","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2003","2003","°C","0.75","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2004","2004","°C","0.858","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2005","2005","°C","0.996","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2006","2006","°C","0.076","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2007","2007","°C","1.332","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2008","2008","°C","0.14","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2009","2009","°C","0.403","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2010","2010","°C","0.982","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2011","2011","°C","0.565","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2012","2012","°C","0.371","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2013","2013","°C","0.54","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2014","2014","°C","0.608","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2015","2015","°C","1.789","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2016","2016","°C","2.101","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2017","2017","°C","1.341","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2018","2018","°C","0.79","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2019","2019","°C","0.775","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7019","Sep–Oct–Nov","2020","2020","°C","1.186","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1961","1961","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1962","1962","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1963","1963","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1964","1964","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1965","1965","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1966","1966","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1967","1967","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1968","1968","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1969","1969","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1970","1970","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1971","1971","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1972","1972","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1973","1973","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1974","1974","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1975","1975","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1976","1976","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1977","1977","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1978","1978","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1979","1979","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1980","1980","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1981","1981","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1982","1982","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1983","1983","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1984","1984","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1985","1985","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1986","1986","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1987","1987","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1988","1988","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1989","1989","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1990","1990","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1991","1991","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1992","1992","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1993","1993","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1994","1994","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1995","1995","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1996","1996","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1997","1997","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1998","1998","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","1999","1999","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2000","2000","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2001","2001","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2002","2002","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2003","2003","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2004","2004","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2005","2005","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2006","2006","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2007","2007","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2008","2008","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2009","2009","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2010","2010","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2011","2011","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2012","2012","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2013","2013","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2014","2014","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2015","2015","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2016","2016","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2017","2017","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2018","2018","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2019","2019","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7019","Sep–Oct–Nov","2020","2020","°C","0.501","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7020","Meteorological year","1961","1961","°C","0.006","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7020","Meteorological year","1962","1962","°C","-0.019","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7020","Meteorological year","1963","1963","°C","0.42","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7020","Meteorological year","1964","1964","°C","-0.28","Fc","Calculated data"
